,sample.id,EV1,EV2,EV3,EV4,,,,,Type,Cultivar,,Group,core,Phylos_type,Type_final
264,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Earth_Shaker_OG_a1_SRR4451148_1_THC_Dominant_sorted.bam,-0.1038915,-0.0244909,0.03808207,-0.0222024,Earth_Shaker_OG_a1,_,SRR4451148_1,_,Type_I_,Earth_Shaker_OG_a1_SRR4451148_1_Type_I_,Earth_Shaker_OG_a1_SRR4451148_1_Type_I_,Group 5,,OG Kush,Type I
173,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Chem_D_a1_SRR4451149_1_THC_Dominant_sorted.bam,-0.0405457,-0.0553112,-0.0311546,-0.0150407,Chem_D_a1,_,SRR4451149_1,_,Type_I_,Chem_D_a1_SRR4451149_1_Type_I_,Chem_D_a1_SRR4451149_1_Type_I_,Group 4,,OG Kush,Type I
189,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Cherry_Pie_OG_a1_SRR4451150_1_THC_Dominant_sorted.bam,-0.0457958,0.07362641,0.00693733,0.00054129,Cherry_Pie_OG_a1,_,SRR4451150_1,_,Type_I_,Cherry_Pie_OG_a1_SRR4451150_1_Type_I_,Cherry_Pie_OG_a1_SRR4451150_1_Type_I_,Group 3,,Berry,Type I
137,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/C3_a1_SRR4451151_1_THC_Dominant_sorted.bam,0.01706364,-0.0286532,0.01304303,0.00846492,C3_a1,_,SRR4451151_1,_,Type_I_,C3_a1_SRR4451151_1_Type_I_,C3_a1_SRR4451151_1_Type_I_,Group 1,,Skunk,Type I
620,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Purple_Kush_c1_SRR4451152_1_THC_Dominant_sorted.bam,-0.0596598,0.10511615,0.02859988,-0.0253466,Purple_Kush_c1,_,SRR4451152_1,_,Type_I_,Purple_Kush_c1_SRR4451152_1_Type_I_,Purple_Kush_c1_SRR4451152_1_Type_I_,Group 3,,OG Kush,Type I
742,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Sweet_Island_Skunk_b1_SRR4451155_1_THC_Dominant_sorted.bam,0.04882476,0.02821972,-0.0035637,-0.058826,Sweet_Island_Skunk_b1,_,SRR4451155_1,_,Type_I_,Sweet_Island_Skunk_b1_SRR4451155_1_Type_I_,Sweet_Island_Skunk_b1_SRR4451155_1_Type_I_,Group 2,,Skunk,Type I
78,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/BigBud_x_White_Widow_a1_SRR4451157_1_THC_Dominant_sorted.bam,-0.0146029,-0.0377416,-0.0228365,-0.0113421,BigBud_x_White_Widow_a1,_,SRR4451157_1,_,Type_I_,BigBud_x_White_Widow_a1_SRR4451157_1_Type_I_,BigBud_x_White_Widow_a1_SRR4451157_1_Type_I_,Group 4,,OG Kush,Type I
427,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Kepler_22B_Kush_a1_SRR4451159_1_THC_Dominant_sorted.bam,-0.0316845,-0.0511263,-0.0277043,-0.0136626,Kepler_22B_Kush_a1,_,SRR4451159_1,_,Type_I_,Kepler_22B_Kush_a1_SRR4451159_1_Type_I_,Kepler_22B_Kush_a1_SRR4451159_1_Type_I_,Group 4,,OG Kush,Type I
120,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Blue_Dream_i1_SRR4451164_1_THC_Dominant_sorted.bam,0.03207063,0.02959253,0.00015744,-0.0298321,Blue_Dream_i1,_,SRR4451164_1,_,Type_I_,Blue_Dream_i1_SRR4451164_1_Type_I_,Blue_Dream_i1_SRR4451164_1_Type_I_,Group 2,,Skunk,Type I
297,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Ghost_a1_SRR4451165_1_THC_Dominant_sorted.bam,-0.0188152,-0.0337698,-0.0159463,0.02803075,Ghost_a1,_,SRR4451165_1,_,Type_I_,Ghost_a1_SRR4451165_1_Type_I_,Ghost_a1_SRR4451165_1_Type_I_,Group 4,,Skunk,Type I
387,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Jack_Frost_a1_SRR4451166_1_THC_Dominant_sorted.bam,0.02336029,-0.0398816,-0.036331,0.01966713,Jack_Frost_a1,_,SRR4451166_1,_,Type_I_,Jack_Frost_a1_SRR4451166_1_Type_I_,Jack_Frost_a1_SRR4451166_1_Type_I_,Group 4,,Skunk,Type I
331,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/GSC_a1_SRR4451168_1_THC_Dominant_sorted.bam,-0.0329783,0.06218768,-0.0635111,0.04419738,GSC_a1,_,SRR4451168_1,_,Type_I_,GSC_a1_SRR4451168_1_Type_I_,GSC_a1_SRR4451168_1_Type_I_,Group 3,,Berry,Type I
833,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Wombat_a1_SRR4451173_1_THC_Dominant_sorted.bam,-0.0163765,-0.0691259,-0.0534527,-0.0142604,Wombat_a1,_,SRR4451173_1,_,Type_I_,Wombat_a1_SRR4451173_1_Type_I_,Wombat_a1_SRR4451173_1_Type_I_,Group 4,,Skunk,Type I
695,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Sour_Queen_a1_SRR4451174_1_THC_Dominant_sorted.bam,-0.0222579,-0.0664611,-0.0621869,0.00168128,Sour_Queen_a1,_,SRR4451174_1,_,Type_I_,Sour_Queen_a1_SRR4451174_1_Type_I_,Sour_Queen_a1_SRR4451174_1_Type_I_,Group 4,,OG Kush,Type I
577,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Pineapple_a1_SRR4451175_1_THC_Dominant_sorted.bam,0.02936701,-0.0032378,0.03504199,-0.0266967,Pineapple_a1,_,SRR4451175_1,_,Type_I_,Pineapple_a1_SRR4451175_1_Type_I_,Pineapple_a1_SRR4451175_1_Type_I_,Group 2,,Skunk,Type I
439,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/LA_Confidential_c1_SRR4451177_1_THC_Dominant_sorted.bam,0.03630787,-0.0024597,-0.003595,-0.0430935,LA_Confidential_c1,_,SRR4451177_1,_,Type_I_,LA_Confidential_c1_SRR4451177_1_Type_I_,LA_Confidential_c1_SRR4451177_1_Type_I_,Group 2,,Skunk,Type I
792,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/UKAW_2_a1_SRR4451178_1_THC_Dominant_sorted.bam,0.01224095,-0.0427441,-0.0521474,0.01741832,UKAW_2_a1,_,SRR4451178_1,_,Type_I_,UKAW_2_a1_SRR4451178_1_Type_I_,UKAW_2_a1_SRR4451178_1_Type_I_,Group 4,,Skunk,Type I
8,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/5_Pheno_Afghan_Dom_a1_SRR4451179_1_UNKNOWN_sorted.bam,0.02694578,-0.0162973,0.01549245,-0.0135444,5_Pheno_Afghan_Dom_a1,_,SRR4451179_1,_,UNKNOWN,5_Pheno_Afghan_Dom_a1_SRR4451179_1_UNKNOWN,5_Pheno_Afghan_Dom_a1_SRR4451179_1_UNKNOWN,Group 2,,Skunk,Type I
809,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/VooDoo_Kush_a1_SRR4451180_1_THC_Dominant_sorted.bam,0.04356079,0.04443407,0.00169383,-0.0408597,VooDoo_Kush_a1,_,SRR4451180_1,_,Type_I_,VooDoo_Kush_a1_SRR4451180_1_Type_I_,VooDoo_Kush_a1_SRR4451180_1_Type_I_,Group 2,,Berry,Type I
735,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Super_Lemon_OG_a1_SRR4451181_1_THC_Dominant_sorted.bam,-0.0528606,-0.0085703,0.04714769,-0.0146453,Super_Lemon_OG_a1,_,SRR4451181_1,_,Type_I_,Super_Lemon_OG_a1_SRR4451181_1_Type_I_,Super_Lemon_OG_a1_SRR4451181_1_Type_I_,Group 5,,OG Kush,Type I
209,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/CinX_a1_SRR4451182_1_THC_Dominant_sorted.bam,0.00057028,-0.0146783,-0.029202,0.04985034,CinX_a1,_,SRR4451182_1,_,Type_I_,CinX_a1_SRR4451182_1_Type_I_,CinX_a1_SRR4451182_1_Type_I_,Group 3,,Skunk,Type I
546,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Omega_Dawg_b1_SRR4451183_1_THC_Dominant_sorted.bam,-0.0166384,-0.0418102,-0.0316331,-0.0081651,Omega_Dawg_b1,_,SRR4451183_1,_,Type_I_,Omega_Dawg_b1_SRR4451183_1_Type_I_,Omega_Dawg_b1_SRR4451183_1_Type_I_,Group 4,,Skunk,Type I
755,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Tangie_A_a1_SRR4451184_1_THC_Dominant_sorted.bam,0.00903636,-0.0373731,-0.0521703,0.00134738,Tangie_A_a1,_,SRR4451184_1,_,Type_I_,Tangie_A_a1_SRR4451184_1_Type_I_,Tangie_A_a1_SRR4451184_1_Type_I_,Group 4,,Skunk,Type I
812,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Wedding_Cake_a1_SRR4451188_1_THC_Dominant_sorted.bam,-0.051518,0.01501162,0.02622466,-0.0022677,Wedding_Cake_a1,_,SRR4451188_1,_,Type_I_,Wedding_Cake_a1_SRR4451188_1_Type_I_,Wedding_Cake_a1_SRR4451188_1_Type_I_,Group 5,,OG Kush,Type I
603,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Premium_Jack_a1_SRR4451190_1_THC_Dominant_sorted.bam,0.02430937,-0.0389222,-0.0375896,0.01845377,Premium_Jack_a1,_,SRR4451190_1,_,Type_I_,Premium_Jack_a1_SRR4451190_1_Type_I_,Premium_Jack_a1_SRR4451190_1_Type_I_,Group 4,,Skunk,Type I
696,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Sour_Sage_a1_SRR4451194_1_THC_Dominant_sorted.bam,-0.0056262,-0.0482929,-0.0200945,0.02365314,Sour_Sage_a1,_,SRR4451194_1,_,Type_I_,Sour_Sage_a1_SRR4451194_1_Type_I_,Sour_Sage_a1_SRR4451194_1_Type_I_,Group 4,,Skunk,Type I
236,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Dead_Head_OG_b1_SRR4451195_1_THC_Dominant_sorted.bam,-0.0317844,-0.0263825,-0.0177175,-0.0191871,Dead_Head_OG_b1,_,SRR4451195_1,_,Type_I_,Dead_Head_OG_b1_SRR4451195_1_Type_I_,Dead_Head_OG_b1_SRR4451195_1_Type_I_,Group 5,,Skunk,Type I
830,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/White_Widow_c1_SRR4451198_1_THC_Dominant_sorted.bam,0.01264591,0.01701697,-0.0153731,-0.029357,White_Widow_c1,_,SRR4451198_1,_,Type_I_,White_Widow_c1_SRR4451198_1_Type_I_,White_Widow_c1_SRR4451198_1_Type_I_,Group 2,,Skunk,Type I
491,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Mendo_Early_Girl_x_Headband_a1_SRR4451199_1_THC_Dominant_sorted.bam,0.03616636,0.00976938,0.01599518,-0.0772256,Mendo_Early_Girl_x_Headband_a1,_,SRR4451199_1,_,Type_I_,Mendo_Early_Girl_x_Headband_a1_SRR4451199_1_Type_I_,Mendo_Early_Girl_x_Headband_a1_SRR4451199_1_Type_I_,Group 2,,Skunk,Type I
32,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Afghan_1_10_a1_SRR4451200_1_THC_Dominant_sorted.bam,0.00716965,-0.0113979,-0.001063,-0.0269706,Afghan_1_10_a1,_,SRR4451200_1,_,Type_I_,Afghan_1_10_a1_SRR4451200_1_Type_I_,Afghan_1_10_a1_SRR4451200_1_Type_I_,Group 4,,Skunk,Type I
585,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Pink_Champagne_b1_SRR4451201_1_THC_Dominant_sorted.bam,0.01249537,0.06858047,-0.0100781,0.00029189,Pink_Champagne_b1,_,SRR4451201_1,_,Type_I_,Pink_Champagne_b1_SRR4451201_1_Type_I_,Pink_Champagne_b1_SRR4451201_1_Type_I_,Group 3,,Skunk,Type I
581,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Pineapple_Kush_a1_SRR4451202_1_THC_Dominant_sorted.bam,-0.0688118,0.06234735,0.05278988,0.0002358,Pineapple_Kush_a1,_,SRR4451202_1,_,Type_I_,Pineapple_Kush_a1_SRR4451202_1_Type_I_,Pineapple_Kush_a1_SRR4451202_1_Type_I_,Group 3,,OG Kush,Type I
299,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Ginger_Kid_a1_SRR4451203_1_THC_Dominant_sorted.bam,-0.0045023,-0.0283389,-0.0190188,0.01331041,Ginger_Kid_a1,_,SRR4451203_1,_,Type_I_,Ginger_Kid_a1_SRR4451203_1_Type_I_,Ginger_Kid_a1_SRR4451203_1_Type_I_,Group 4,,Skunk,Type I
582,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Pineapple_Purple_Berry_a1_SRR4451204_1_THC_Dominant_sorted.bam,0.01050813,0.01148828,-0.043466,0.03192684,Pineapple_Purple_Berry_a1,_,SRR4451204_1,_,Type_I_,Pineapple_Purple_Berry_a1_SRR4451204_1_Type_I_,Pineapple_Purple_Berry_a1_SRR4451204_1_Type_I_,Group 3,,Skunk,Type I
657,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Sanoma_Coma_a1_SRR4451205_1_THC_Dominant_sorted.bam,-0.032351,0.02681004,0.04838309,-0.0148928,Sanoma_Coma_a1,_,SRR4451205_1,_,Type_I_,Sanoma_Coma_a1_SRR4451205_1_Type_I_,Sanoma_Coma_a1_SRR4451205_1_Type_I_,Group 5,,OG Kush,Type I
179,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Chemdawg_special_reserve_a1_SRR4451206_1_THC_Dominant_sorted.bam,-0.0096706,-0.0445839,-0.025969,-0.0547314,Chemdawg_special_reserve_a1,_,SRR4451206_1,_,Type_I_,Chemdawg_special_reserve_a1_SRR4451206_1_Type_I_,Chemdawg_special_reserve_a1_SRR4451206_1_Type_I_,Group 4,,OG Kush,Type I
239,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Diablo_OG_a1_SRR4451207_1_THC_Dominant_sorted.bam,0.00624984,-0.0587881,-0.0689456,0.01242618,Diablo_OG_a1,_,SRR4451207_1,_,Type_I_,Diablo_OG_a1_SRR4451207_1_Type_I_,Diablo_OG_a1_SRR4451207_1_Type_I_,Group 4,,Skunk,Type I
357,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Headband_d1_SRR4451209_1_THC_Dominant_sorted.bam,-0.1084874,-0.0264595,0.03843222,-0.0255443,Headband_d1,_,SRR4451209_1,_,Type_I_,Headband_d1_SRR4451209_1_Type_I_,Headband_d1_SRR4451209_1_Type_I_,Group 5,,OG Kush,Type I
476,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Mandarin_Sunset_b1_SRR4451210_1_THC_Dominant_sorted.bam,0.01171194,0.01220243,0.01509957,-0.0210895,Mandarin_Sunset_b1,_,SRR4451210_1,_,Type_I_,Mandarin_Sunset_b1_SRR4451210_1_Type_I_,Mandarin_Sunset_b1_SRR4451210_1_Type_I_,Group 2,,Skunk,Type I
104,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Blueberrd1_SRR4451211_1_THC_Dominant_sorted.bam,0.04677364,0.01050129,-0.0051625,-0.0431676,Blueberrd1,_,SRR4451211_1,_,Type_I_,Blueberrd1_SRR4451211_1_Type_I_,Blueberrd1_SRR4451211_1_Type_I_,Group 2,,Skunk,Type I
662,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/SFV_a1_SRR4451212_1_THC_Dominant_sorted.bam,-0.1038846,-0.0255142,0.03790347,-0.0230305,SFV_a1,_,SRR4451212_1,_,Type_I_,SFV_a1_SRR4451212_1_Type_I_,SFV_a1_SRR4451212_1_Type_I_,Group 5,,OG Kush,Type I
703,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Space_Candy_b1_SRR4451213_1_THC_Dominant_sorted.bam,0.01142986,0.00683292,-0.0339196,-0.010439,Space_Candy_b1,_,SRR4451213_1,_,Type_I_,Space_Candy_b1_SRR4451213_1_Type_I_,Space_Candy_b1_SRR4451213_1_Type_I_,Group 4,,Skunk,Type I
55,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Albert_Walker_a1_SRR4451214_1_THC_Dominant_sorted.bam,0.02294007,-0.022814,-0.0413416,0.01200701,Albert_Walker_a1,_,SRR4451214_1,_,Type_I_,Albert_Walker_a1_SRR4451214_1_Type_I_,Albert_Walker_a1_SRR4451214_1_Type_I_,Group 4,,Skunk,Type I
571,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Peanut_Butter__Jelly_a1_SRR4451215_1_THC_Dominant_sorted.bam,0.01002543,0.07884584,0.016769,-0.0474898,Peanut_Butter__Jelly_a1,_,SRR4451215_1,_,Type_I_,Peanut_Butter__Jelly_a1_SRR4451215_1_Type_I_,Peanut_Butter__Jelly_a1_SRR4451215_1_Type_I_,Group 3,,Skunk,Type I
292,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Galactic_Jack_a1_SRR4451216_1_THC_Dominant_sorted.bam,0.0146004,-0.0480142,-0.0566289,0.00837865,Galactic_Jack_a1,_,SRR4451216_1,_,Type_I_,Galactic_Jack_a1_SRR4451216_1_Type_I_,Galactic_Jack_a1_SRR4451216_1_Type_I_,Group 4,,Skunk,Type I
521,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Northern_Lights_a1_SRR4451217_1_THC_Dominant_sorted.bam,-0.0552757,0.10616794,0.02686237,-0.0212135,Northern_Lights_a1,_,SRR4451217_1,_,Type_I_,Northern_Lights_a1_SRR4451217_1_Type_I_,Northern_Lights_a1_SRR4451217_1_Type_I_,Group 3,,OG Kush,Type I
604,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Premium_Jack_b1_SRR4451218_1_THC_Dominant_sorted.bam,0.0265414,-0.0390152,-0.0402844,0.01573692,Premium_Jack_b1,_,SRR4451218_1,_,Type_I_,Premium_Jack_b1_SRR4451218_1_Type_I_,Premium_Jack_b1_SRR4451218_1_Type_I_,Group 4,,Skunk,Type I
454,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Lemon_Diesel_a1_SRR4451220_1_THC_Dominant_sorted.bam,0.00026424,-0.0608925,-0.0480603,-0.0179053,Lemon_Diesel_a1,_,SRR4451220_1,_,Type_I_,Lemon_Diesel_a1_SRR4451220_1_Type_I_,Lemon_Diesel_a1_SRR4451220_1_Type_I_,Group 4,,Skunk,Type I
29,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Ace_of_Spades_d1_SRR4451221_1_THC_Dominant_sorted.bam,0.04562519,0.00626484,-0.0018964,-0.0519725,Ace_of_Spades_d1,_,SRR4451221_1,_,Type_I_,Ace_of_Spades_d1_SRR4451221_1_Type_I_,Ace_of_Spades_d1_SRR4451221_1_Type_I_,Group 2,,Skunk,Type I
347,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Harliquen_g1_SRR4448180_1_CBD_Dominant_sorted.bam,0.02281206,-0.027513,0.01478239,0.03400815,Harliquen_g1,_,SRR4448180_1,_,Type_III_,Harliquen_g1_SRR4448180_1_Type_III_,Harliquen_g1_SRR4448180_1_Type_III_,Group 1,,CBD,Type III
842,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Yummy_a1_SRR4448185_1_THC_Dominant_sorted.bam,-0.0053246,-0.0183538,-0.0682792,0.04023261,Yummy_a1,_,SRR4448185_1,_,Type_I_,Yummy_a1_SRR4448185_1_Type_I_,Yummy_a1_SRR4448185_1_Type_I_,Group 3,,CBD,Type III
632,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Remedy_29_192_a1_SRR4448204_1_CBD_Dominant_sorted.bam,0.02590829,-0.0239353,0.02414753,0.03513426,Remedy_29_192_a1,_,SRR4448204_1,_,Type_III_,Remedy_29_192_a1_SRR4448204_1_Type_III_,Remedy_29_192_a1_SRR4448204_1_Type_III_,Group 1,,CBD,Type III
339,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Harlequin_a1_SRR4448231_1_CBD_Dominant_sorted.bam,0.02668871,-0.0263854,0.01353737,0.03534878,Harlequin_a1,_,SRR4448231_1,_,Type_III_,Harlequin_a1_SRR4448231_1_Type_III_,Harlequin_a1_SRR4448231_1_Type_III_,Group 1,,CBD,Type III
633,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Remedy_a1_SRR4448252_1_THC_Dominant_sorted.bam,0.05443738,0.01522021,0.02607374,-0.0367396,Remedy_a1,_,SRR4448252_1,_,Type_I_,Remedy_a1_SRR4448252_1_Type_I_,Remedy_a1_SRR4448252_1_Type_I_,Group 2,,CBD,Type III
143,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Cannatonic_a1_SRR4448255_1_CBD_Dominant_sorted.bam,0.03898382,0.00856651,0.03792821,-0.0593485,Cannatonic_a1,_,SRR4448255_1,_,Type_III_,Cannatonic_a1_SRR4448255_1_Type_III_,Cannatonic_a1_SRR4448255_1_Type_III_,Group 2,,CBD,Type III
345,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Harlequinn_1_a1_SRR4448272_1_CBD_Dominant_sorted.bam,0.02713567,-0.027248,0.0157867,0.03543014,Harlequinn_1_a1,_,SRR4448272_1,_,Type_III_,Harlequinn_1_a1_SRR4448272_1_Type_III_,Harlequinn_1_a1_SRR4448272_1_Type_III_,Group 1,,CBD,Type III
144,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Cannatonic_b1_SRR4448275_1_CBD_Dominant_sorted.bam,0.04126347,0.01519013,0.03241454,-0.0566687,Cannatonic_b1,_,SRR4448275_1,_,Type_III_,Cannatonic_b1_SRR4448275_1_Type_III_,Cannatonic_b1_SRR4448275_1_Type_III_,Group 2,,CBD,Type III
634,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Remedy_b1_SRR4448304_1_CBD_Dominant_sorted.bam,0.05193389,0.01496046,0.02722808,-0.0394451,Remedy_b1,_,SRR4448304_1,_,Type_III_,Remedy_b1_SRR4448304_1_Type_III_,Remedy_b1_SRR4448304_1_Type_III_,Group 2,,CBD,Type III
705,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/ST3_a1_SRR4448320_1_THC_Dominant_sorted.bam,0.03424947,-0.0012739,0.03983578,-0.0467901,ST3_a1,_,SRR4448320_1,_,Type_I_,ST3_a1_SRR4448320_1_Type_I_,ST3_a1_SRR4448320_1_Type_I_,Group 2,,CBD,Type III
226,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/Critical_Mass_a1_SRR4448325_1_THC_Dominant_sorted.bam,0.02093654,-0.0175882,-0.0057146,-0.0158774,Critical_Mass_a1,_,SRR4448325_1,_,Type_I_,Critical_Mass_a1_SRR4448325_1_Type_I_,Critical_Mass_a1_SRR4448325_1_Type_I_,Group 4,,CBD,Type III
1,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/23_a1_SRR4448349_1_UNKNOWN_sorted.bam,0.01985415,-0.0192846,0.0313775,0.02513204,23_a1,_,SRR4448349_1,_,UNKNOWN,23_a1_SRR4448349_1_UNKNOWN,23_a1_SRR4448349_1_UNKNOWN,Group 1,,CBD,Type III
720,/home/ahmccorm/kantar_lts/anna/bwa_alignments/Phylos_2022/Nuclear_cs10/sam_to_bam/sorted_bam/S.T.U_ACDC_a1_SRR4448351_1_CBD_Dominant_sorted.bam,0.03761178,-0.0106258,0.0534129,6.61E-05,S.T.U_ACDC_a1,_,SRR4448351_1,_,Type_III_,S.T.U_ACDC_a1_SRR4448351_1_Type_III_,S.T.U_ACDC_a1_SRR4448351_1_Type_III_,Group 2,,CBD,Type III
