,sample.id,EV1,EV2,EV3,EV4,SRR Number,Cultivar,Type ,Phlyostype,Cultivar_full,,
945,sorted_bam/SRR8349002_sorted.bam,-0.041445328,0.028476275,-0.015030231,0.015211552,SRR8349002,Lovelife_Haze_PGT_201688,Type I,Skunk,Lovelife_Haze_PGT_201688_Type I_Skunk_SRR8349002,,_
501,sorted_bam/SRR8346883_sorted.bam,-0.028707168,-0.011174387,-0.008415712,0.003531722,SRR8346883,"M_1,000_PGT_115288",Type I,Skunk,"M_1,000_PGT_115288_Type I_Skunk_SRR8346883",,_
567,sorted_bam/SRR8346949_sorted.bam,0.012516105,-0.016350058,0.016539393,0.005451971,SRR8346949,Macob_Kush_F1_PGT_147539,Type I,Skunk,Macob_Kush_F1_PGT_147539_Type I_Skunk_SRR8346949,,_
1259,sorted_bam/SRR8349316_sorted.bam,-0.007398293,0.063761046,0.018664841,-0.005823899,SRR8349316,Mamas_Cheeze_PGT_33855,Type I,Skunk,Mamas_Cheeze_PGT_33855_Type I_Skunk_SRR8349316,,_
1108,sorted_bam/SRR8349165_sorted.bam,-0.007504526,0.015174454,-0.016860567,-0.018258349,SRR8349165,Mamas_Chili_Bomb_PGT_193088,Type I,Skunk,Mamas_Chili_Bomb_PGT_193088_Type I_Skunk_SRR8349165,,_
721,sorted_bam/SRR8347103_sorted.bam,-0.039652282,0.016663496,-0.018885412,-0.009186633,SRR8347103,Mango_PGT_104976,Type I,Skunk,Mango_PGT_104976_Type I_Skunk_SRR8347103,,_
16,sorted_bam/SRR8346398_sorted.bam,-0.022268754,0.012241645,0.009235743,0.013882197,SRR8346398,Matanauska_Thunder_Fuck_MTF_PGT_102341,Type I,Skunk,Matanauska_Thunder_Fuck_MTF_PGT_102341_Type I_Skunk_SRR8346398,,_
951,sorted_bam/SRR8349008_sorted.bam,-0.02453243,0.012828475,0.009995838,0.012542202,SRR8349008,Matanauska_Thunder_Fuck_MTF_Jim_PGT_201915,Type I,Skunk,Matanauska_Thunder_Fuck_MTF_Jim_PGT_201915_Type I_Skunk_SRR8349008,,_
1089,sorted_bam/SRR8349146_sorted.bam,-0.023594481,0.013708883,0.009933678,0.013895711,SRR8349146,Matanauska_Thunder_Fuck_MTFCameron_PGT_201916,Type I,Skunk,Matanauska_Thunder_Fuck_MTFCameron_PGT_201916_Type I_Skunk_SRR8349146,,_
450,sorted_bam/SRR8346832_sorted.bam,-0.013036671,0.005025464,-0.0194797,-0.000605455,SRR8346832,Maya_8_PGT_180008,Type I,Skunk,Maya_8_PGT_180008_Type I_Skunk_SRR8346832,,_
459,sorted_bam/SRR8346841_sorted.bam,-0.037392682,0.043542891,-0.01628738,0.00349106,SRR8346841,Mazari_Grape_PGT_161636,Type I,Skunk,Mazari_Grape_PGT_161636_Type I_Skunk_SRR8346841,,_
1167,sorted_bam/SRR8349224_sorted.bam,-0.034110484,-0.015439292,0.001101983,0.004878604,SRR8349224,Memberberry_PGT_193122,Type I,Skunk,Memberberry_PGT_193122_Type I_Skunk_SRR8349224,,_
138,sorted_bam/SRR8346520_sorted.bam,-0.027517512,0.011617881,-0.013106967,0.023481901,SRR8346520,Mendocino_Clone_Company_CBD_Harlequin_Granddaddy_Purple_PGT_161659,Type I,Skunk,Mendocino_Clone_Company_CBD_Harlequin_Granddaddy_Purple_PGT_161659_Type I_Skunk_SRR8346520,,_
139,sorted_bam/SRR8346521_sorted.bam,-0.02110365,0.002800503,0.021240972,-0.018560646,SRR8346521,Mendocino_Clone_Company_OG_Kush_F1_PGT_161660,Type I,Skunk,Mendocino_Clone_Company_OG_Kush_F1_PGT_161660_Type I_Skunk_SRR8346521,,_
113,sorted_bam/SRR8346495_sorted.bam,-0.032555999,0.035542862,-0.007320601,0.002583981,SRR8346495,Mendocino_Clone_Company_Skywalker_OG_PGT_108329,Type I,Skunk,Mendocino_Clone_Company_Skywalker_OG_PGT_108329_Type I_Skunk_SRR8346495,,_
197,sorted_bam/SRR8346579_sorted.bam,-0.037450226,0.019775753,-0.006638656,0.029551917,SRR8346579,Michoacan_PGT_180594,Type I,Skunk,Michoacan_PGT_180594_Type I_Skunk_SRR8346579,,_
1076,sorted_bam/SRR8349133_sorted.bam,-0.020063121,-0.005482136,0.004312841,6.12E-06,SRR8349133,Michoacan_Ice_PGT_201686,Type I,Skunk,Michoacan_Ice_PGT_201686_Type I_Skunk_SRR8349133,,_
1189,sorted_bam/SRR8349246_sorted.bam,-0.007133862,0.006177621,-0.004534885,0.023764225,SRR8349246,Midnight_Splendor_PGT_53893,Type I,Skunk,Midnight_Splendor_PGT_53893_Type I_Skunk_SRR8349246,,_
1072,sorted_bam/SRR8349129_sorted.bam,-0.020670315,-0.014091446,0.003470901,-0.009923298,SRR8349129,MightyMight_PGT_88215,Type I,Skunk,MightyMight_PGT_88215_Type I_Skunk_SRR8349129,,_
1107,sorted_bam/SRR8349164_sorted.bam,-0.015089555,0.026673072,-0.031048034,0.018293954,SRR8349164,Miracle_Plant_PGT_53924,Type I,Skunk,Miracle_Plant_PGT_53924_Type I_Skunk_SRR8349164,,_
408,sorted_bam/SRR8346790_sorted.bam,0.007173442,0.039181812,-0.002448798,-0.026912958,SRR8346790,MK_Ultra_PGT_102362,Type I,Skunk,MK_Ultra_PGT_102362_Type I_Skunk_SRR8346790,,_
327,sorted_bam/SRR8346709_sorted.bam,-0.048949401,0.014177353,-0.022789861,0.027788331,SRR8346709,Mk_Ultra_Thseeds_Amsterdam_PGT_179979,Type I,Skunk,Mk_Ultra_Thseeds_Amsterdam_PGT_179979_Type I_Skunk_SRR8346709,,_
512,sorted_bam/SRR8346894_sorted.bam,-0.006822891,0.00094611,-0.017396501,0.000821186,SRR8346894,Mk_Ultra_Thseeds_Colorado_PGT_105033,Type I,Skunk,Mk_Ultra_Thseeds_Colorado_PGT_105033_Type I_Skunk_SRR8346894,,_
429,sorted_bam/SRR8346811_sorted.bam,-0.003571763,0.026005805,0.006085124,0.026350773,SRR8346811,Moana_PGT_180610,Type I,Skunk,Moana_PGT_180610_Type I_Skunk_SRR8346811,,_
271,sorted_bam/SRR8346653_sorted.bam,-0.014772068,-0.015362315,0.033738119,0.013671788,SRR8346653,MOB_PGT_132717,Type I,Skunk,MOB_PGT_132717_Type I_Skunk_SRR8346653,,_
152,sorted_bam/SRR8346534_sorted.bam,-0.011018102,0.021560857,-0.018523406,0.007425147,SRR8346534,MobxCh91_PGT_132701,Type I,Skunk,MobxCh91_PGT_132701_Type I_Skunk_SRR8346534,,_
779,sorted_bam/SRR8347161_sorted.bam,-0.012889028,0.004784057,-0.016756284,-0.017278355,SRR8347161,Mojito_G_PGT_147511,Type I,Skunk,Mojito_G_PGT_147511_Type I_Skunk_SRR8347161,,_
1057,sorted_bam/SRR8349114_sorted.bam,-0.00213239,0.04282981,-0.012948555,0.018116053,SRR8349114,Moon_Puppies_PGT_20107,Type I,Skunk,Moon_Puppies_PGT_20107_Type I_Skunk_SRR8349114,,_
528,sorted_bam/SRR8346910_sorted.bam,-0.027947951,-0.041728452,0.028508124,-0.044817825,SRR8346910,Mountain_Girl_PGT_180617,Type I,Skunk,Mountain_Girl_PGT_180617_Type I_Skunk_SRR8346910,,_
1083,sorted_bam/SRR8349140_sorted.bam,-0.041270178,0.049352358,-0.000833152,-0.001290452,SRR8349140,Mr._Sandman_PGT_201683,Type I,Skunk,Mr._Sandman_PGT_201683_Type I_Skunk_SRR8349140,,_
1118,sorted_bam/SRR8349175_sorted.bam,-0.032963616,0.0226279,-0.027098699,0.006254392,SRR8349175,MrSouls_Princess_PGT_198165,Type I,Skunk,MrSouls_Princess_PGT_198165_Type I_Skunk_SRR8349175,,_
543,sorted_bam/SRR8346925_sorted.bam,-0.021699912,0.053683762,-0.007746758,-0.021782857,SRR8346925,Mt._Hood_Magic_PGT_105026,Type I,Skunk,Mt._Hood_Magic_PGT_105026_Type I_Skunk_SRR8346925,,_
1210,sorted_bam/SRR8349267_sorted.bam,-0.028514743,-0.017699655,-0.013398037,-0.011571937,SRR8349267,Mystery_Haze_PGT_20158,Type I,Skunk,Mystery_Haze_PGT_20158_Type I_Skunk_SRR8349267,,_
1275,sorted_bam/SRR8349332_sorted.bam,-0.028719934,-0.019812256,-0.014812098,-0.01432073,SRR8349332,Mystery_Haze_PGT_88221,Type I,Skunk,Mystery_Haze_PGT_88221_Type I_Skunk_SRR8349332,,_
371,sorted_bam/SRR8346753_sorted.bam,-0.027559217,-0.004156911,-0.025638408,-0.000710989,SRR8346753,Nectar_PGT_179995,Type I,Skunk,Nectar_PGT_179995_Type I_Skunk_SRR8346753,,_
736,sorted_bam/SRR8347118_sorted.bam,0.000284028,0.047541948,-0.008865104,-0.005525994,SRR8347118,Nepali_mutt_PGT_180604,Type I,Skunk,Nepali_mutt_PGT_180604_Type I_Skunk_SRR8347118,,_
6,sorted_bam/SRR8346388_sorted.bam,-0.005633607,0.067425744,0.011828149,-0.011462179,SRR8346388,New_York_City_Diesel_PGT_15233,Type I,Skunk,New_York_City_Diesel_PGT_15233_Type I_Skunk_SRR8346388,,_
626,sorted_bam/SRR8347008_sorted.bam,-0.041891476,0.024538296,-0.027813982,0.012968621,SRR8347008,Northern_Lights_5_PGT_119517,Type I,Skunk,Northern_Lights_5_PGT_119517_Type I_Skunk_SRR8347008,,_
460,sorted_bam/SRR8346842_sorted.bam,-0.043272507,0.002046889,-0.010238462,-0.006848289,SRR8346842,Northern_Resurrection_PGT_161633,Type I,Skunk,Northern_Resurrection_PGT_161633_Type I_Skunk_SRR8346842,,_
1024,sorted_bam/SRR8349081_sorted.bam,0.013593139,0.018632985,-0.004764234,0.009217223,SRR8349081,Nuken_PGT_87980,Type I,Skunk,Nuken_PGT_87980_Type I_Skunk_SRR8349081,,_
430,sorted_bam/SRR8346812_sorted.bam,-0.042586508,0.014608481,-0.026572677,-0.02966037,SRR8346812,NYCD_PGT_108271,Type I,Skunk,NYCD_PGT_108271_Type I_Skunk_SRR8346812,,_
1215,sorted_bam/SRR8349272_sorted.bam,-0.008555058,-0.016015479,0.001768465,0.040930173,SRR8349272,Ol_Dirty_Bolton_PGT_201994,Type I,Skunk,Ol_Dirty_Bolton_PGT_201994_Type I_Skunk_SRR8349272,,_
768,sorted_bam/SRR8347150_sorted.bam,-0.019484495,-0.001916113,-0.006445219,-0.010878593,SRR8347150,Old_Toby_PGT_14055,Type I,Skunk,Old_Toby_PGT_14055_Type I_Skunk_SRR8347150,,_
1038,sorted_bam/SRR8349095_sorted.bam,-0.016103528,-0.018738776,-0.020170486,-0.000638364,SRR8349095,Omega_Dog_PGT_193108,Type I,Skunk,Omega_Dog_PGT_193108_Type I_Skunk_SRR8349095,,_
204,sorted_bam/SRR8346586_sorted.bam,-0.009099978,-0.026240086,-0.008948023,0.034193909,SRR8346586,Omija_PGT_108320,Type I,Skunk,Omija_PGT_108320_Type I_Skunk_SRR8346586,,_
269,sorted_bam/SRR8346651_sorted.bam,-0.034945723,-0.017343772,-0.020527045,0.006802101,SRR8346651,OMTF_Original_Matanuska_Thunder_Fuck_PGT_147540,Type I,Skunk,OMTF_Original_Matanuska_Thunder_Fuck_PGT_147540_Type I_Skunk_SRR8346651,,_
35,sorted_bam/SRR8346417_sorted.bam,-0.001636922,0.013089349,0.004546994,-0.024652125,SRR8346417,On_The_County_Floor_PGT_126672,Type I,Skunk,On_The_County_Floor_PGT_126672_Type I_Skunk_SRR8346417,,_
284,sorted_bam/SRR8346666_sorted.bam,0.006777018,0.037567814,0.0499112,-0.012436227,SRR8346666,One_Star_PGT_102339,Type I,Skunk,One_Star_PGT_102339_Type I_Skunk_SRR8346666,,_
480,sorted_bam/SRR8346862_sorted.bam,-0.010955666,-0.001090735,0.000423288,0.008809973,SRR8346862,Orange_Cookies_PGT_112193,Type I,Skunk,Orange_Cookies_PGT_112193_Type I_Skunk_SRR8346862,,_
695,sorted_bam/SRR8347077_sorted.bam,-0.042434533,-0.014161133,-0.001729239,0.006232091,SRR8347077,Orange_Purple_Crush_PGT_112254,Type I,Skunk,Orange_Purple_Crush_PGT_112254_Type I_Skunk_SRR8347077,,_
673,sorted_bam/SRR8347055_sorted.bam,-0.014056226,-0.01178788,-0.007966156,0.013216906,SRR8347055,Orange_Rose_PGT_108282,Type I,Skunk,Orange_Rose_PGT_108282_Type I_Skunk_SRR8347055,,_
122,sorted_bam/SRR8346504_sorted.bam,-0.028083269,-0.02346254,-0.027175198,-0.033030553,SRR8346504,Orange_Velvet_PGT_104981,Type I,Skunk,Orange_Velvet_PGT_104981_Type I_Skunk_SRR8346504,,_
241,sorted_bam/SRR8346623_sorted.bam,-0.005645835,0.005034517,1.82E-05,0.022679792,SRR8346623,Orange_Zkittles_3_PGT_112190,Type I,Skunk,Orange_Zkittles_3_PGT_112190_Type I_Skunk_SRR8346623,,_
482,sorted_bam/SRR8346864_sorted.bam,0.003473438,0.042839188,0.044289002,-0.006372039,SRR8346864,Orangina_51_PGT_147512,Type I,Skunk,Orangina_51_PGT_147512_Type I_Skunk_SRR8346864,,_
273,sorted_bam/SRR8346655_sorted.bam,0.002535724,0.030151668,-0.014620578,0.014687528,SRR8346655,Oro_Blanco_PGT_179996,Type I,Skunk,Oro_Blanco_PGT_179996_Type I_Skunk_SRR8346655,,_
205,sorted_bam/SRR8346587_sorted.bam,-0.02231968,-0.00823185,-0.025735561,-0.036089345,SRR8346587,Outlaw_Skunk_PGT_108321,Type I,Skunk,Outlaw_Skunk_PGT_108321_Type I_Skunk_SRR8346587,,_
506,sorted_bam/SRR8346888_sorted.bam,-0.007789019,-0.002524357,0.002573438,0.013981275,SRR8346888,Pablo_Escobar_SBG_PGT_105040,Type I,Skunk,Pablo_Escobar_SBG_PGT_105040_Type I_Skunk_SRR8346888,,_
686,sorted_bam/SRR8347068_sorted.bam,-0.008542237,0.021072576,-0.005252567,-0.002755111,SRR8347068,Pacific_G13_PGT_115306,Type I,Skunk,Pacific_G13_PGT_115306_Type I_Skunk_SRR8347068,,_
31,sorted_bam/SRR8346413_sorted.bam,-0.005795981,0.022703845,-0.019344493,-0.00809387,SRR8346413,Panama_Punch_PGT_126668,Type I,Skunk,Panama_Punch_PGT_126668_Type I_Skunk_SRR8346413,,_
734,sorted_bam/SRR8347116_sorted.bam,-0.014480931,-0.003871916,-0.007726587,-0.006004581,SRR8347116,PCG_Durban_8_PGT_147551,Type I,Skunk,PCG_Durban_8_PGT_147551_Type I_Skunk_SRR8347116,,_
722,sorted_bam/SRR8347104_sorted.bam,-0.02040264,0.059928941,0.051465311,0.03350464,SRR8347104,PCG_Thc_Bomb_PGT_147550,Type I,Skunk,PCG_Thc_Bomb_PGT_147550_Type I_Skunk_SRR8347104,,_
947,sorted_bam/SRR8349004_sorted.bam,-0.008537071,0.058793187,0.000931562,0.011861648,SRR8349004,Peaches_n_Cream_PGT_20170,Type I,Skunk,Peaches_n_Cream_PGT_20170_Type I_Skunk_SRR8349004,,_
703,sorted_bam/SRR8347085_sorted.bam,-0.017815045,-0.022531096,0.024805423,-0.020679119,SRR8347085,Phantom_Cookies_PGT_119524,Type I,Skunk,Phantom_Cookies_PGT_119524_Type I_Skunk_SRR8347085,,_
243,sorted_bam/SRR8346625_sorted.bam,-0.033606041,0.049561094,-0.012349961,0.040020465,SRR8346625,Pharoahs_Gold_PGT_147561,Type I,Skunk,Pharoahs_Gold_PGT_147561_Type I_Skunk_SRR8346625,,_
150,sorted_bam/SRR8346532_sorted.bam,-0.043870612,-0.004927101,-0.005660846,0.006094524,SRR8346532,Pineapple_PGT_132699,Type I,Skunk,Pineapple_PGT_132699_Type I_Skunk_SRR8346532,,_
83,sorted_bam/SRR8346465_sorted.bam,-0.035975451,0.019080451,-0.007479835,0.007507182,SRR8346465,Pineapple_AK_PGT_115275,Type I,Skunk,Pineapple_AK_PGT_115275_Type I_Skunk_SRR8346465,,_
1263,sorted_bam/SRR8349320_sorted.bam,-0.035582778,0.04054413,-0.030781234,0.029876474,SRR8349320,Pineapple_Express_PGT_33859,Type I,Skunk,Pineapple_Express_PGT_33859_Type I_Skunk_SRR8349320,,_
869,sorted_bam/SRR8347251_sorted.bam,-0.019177721,0.016505036,-0.012596764,0.04328067,SRR8347251,Pineapple_Jager_PGT_161686,Type I,Skunk,Pineapple_Jager_PGT_161686_Type I_Skunk_SRR8347251,,_
116,sorted_bam/SRR8346498_sorted.bam,-0.025406706,-0.033835177,-0.020948599,-0.004870119,SRR8346498,Pineapple_Kush_PGT_105020,Type I,Skunk,Pineapple_Kush_PGT_105020_Type I_Skunk_SRR8346498,,_
565,sorted_bam/SRR8346947_sorted.bam,-0.020455254,0.0169332,-0.008089653,0.003945235,SRR8346947,Pineapple_mimosa_PGT_180615,Type I,Skunk,Pineapple_mimosa_PGT_180615_Type I_Skunk_SRR8346947,,_
843,sorted_bam/SRR8347225_sorted.bam,-0.025034374,-0.004797824,-0.011260237,0.001973501,SRR8347225,Pineapple_Tsu_PGT_115322,Type I,Skunk,Pineapple_Tsu_PGT_115322_Type I_Skunk_SRR8347225,,_
18,sorted_bam/SRR8346400_sorted.bam,-0.017461398,0.006082065,-0.012451737,0.014811865,SRR8346400,Pink_Snowball_PGT_102343,Type I,Skunk,Pink_Snowball_PGT_102343_Type I_Skunk_SRR8346400,,_
1299,sorted_bam/SRR8349356_sorted.bam,-0.008451273,0.00404049,-0.008882701,-0.056065603,SRR8349356,Platinum_Tangy_PGT_20130,Type I,Skunk,Platinum_Tangy_PGT_20130_Type I_Skunk_SRR8349356,,_
509,sorted_bam/SRR8346891_sorted.bam,-0.046968068,-0.015082186,-0.018913108,-0.001523295,SRR8346891,Power_Up_SBG_PGT_105039,Type I,Skunk,Power_Up_SBG_PGT_105039_Type I_Skunk_SRR8346891,,_
1010,sorted_bam/SRR8349067_sorted.bam,-0.036369641,0.01197095,-0.020187212,4.66E-06,SRR8349067,PR_Kush_PGT_33837,Type I,Skunk,PR_Kush_PGT_33837_Type I_Skunk_SRR8349067,,_
1078,sorted_bam/SRR8349135_sorted.bam,-0.014083367,-0.014449251,0.010606075,0.00932289,SRR8349135,Primus_PGT_201678,Type I,Skunk,Primus_PGT_201678_Type I_Skunk_SRR8349135,,_
545,sorted_bam/SRR8346927_sorted.bam,0.00480698,0.067183379,0.040861926,-0.018017621,SRR8346927,Puppies_Breath_PGT_147508,Type I,Skunk,Puppies_Breath_PGT_147508_Type I_Skunk_SRR8346927,,_
639,sorted_bam/SRR8347021_sorted.bam,-0.027329118,-0.009244617,-0.013522253,0.003818596,SRR8347021,Purple_Caper_PGT_115267,Type I,Skunk,Purple_Caper_PGT_115267_Type I_Skunk_SRR8347021,,_
46,sorted_bam/SRR8346428_sorted.bam,-0.010917635,-0.010529177,-0.002800642,0.026218384,SRR8346428,Purple_Goat_PGT_161649,Type I,Skunk,Purple_Goat_PGT_161649_Type I_Skunk_SRR8346428,,_
1,sorted_bam/SRR8346383_sorted.bam,-0.015976343,-0.02162975,-0.007094472,-0.03895342,SRR8346383,Purple_Lotus_7_PGT_179993,Type I,Skunk,Purple_Lotus_7_PGT_179993_Type I_Skunk_SRR8346383,,_
13,sorted_bam/SRR8346395_sorted.bam,-0.018517677,-0.02298942,-0.021722783,-0.006957763,SRR8346395,Purple_Panty_Dropper_PGT_102351,Type I,Skunk,Purple_Panty_Dropper_PGT_102351_Type I_Skunk_SRR8346395,,_
1039,sorted_bam/SRR8349096_sorted.bam,-0.035713995,0.009961845,-0.033064046,0.024457004,SRR8349096,Purple_Train_Wreck_PGT_193109,Type I,Skunk,Purple_Train_Wreck_PGT_193109_Type I_Skunk_SRR8349096,,_
268,sorted_bam/SRR8346650_sorted.bam,-0.019475577,-0.015995246,-0.0126105,-0.02473015,SRR8346650,PuTang_PGT_180589,Type I,Skunk,PuTang_PGT_180589_Type I_Skunk_SRR8346650,,_
426,sorted_bam/SRR8346808_sorted.bam,-0.011665854,-0.002432466,-0.002993108,0.008268038,SRR8346808,PW5_PGT_108268,Type I,Skunk,PW5_PGT_108268_Type I_Skunk_SRR8346808,,_
668,sorted_bam/SRR8347050_sorted.bam,-0.008283105,0.010066277,-0.02027246,-0.02002436,SRR8347050,Queso_PGT_126690,Type I,Skunk,Queso_PGT_126690_Type I_Skunk_SRR8347050,,_
665,sorted_bam/SRR8347047_sorted.bam,-0.027369036,6.01E-06,-0.001901364,0.003143513,SRR8347047,Rainbow_Kush_PGT_126692,Type I,Skunk,Rainbow_Kush_PGT_126692_Type I_Skunk_SRR8347047,,_
91,sorted_bam/SRR8346473_sorted.bam,-0.021474774,-0.004005829,0.051223616,-0.00747143,SRR8346473,Rascal_OG_PGT_108274,Type I,Skunk,Rascal_OG_PGT_108274_Type I_Skunk_SRR8346473,,_
443,sorted_bam/SRR8346825_sorted.bam,0.01726452,0.025583672,0.003010673,-0.001268732,SRR8346825,Razberry_Kush_PGT_14062,Type I,Skunk,Razberry_Kush_PGT_14062_Type I_Skunk_SRR8346825,,_
414,sorted_bam/SRR8346796_sorted.bam,-0.044946218,0.003775734,-0.017820615,0.034498561,SRR8346796,Recon_PGT_102355,Type I,Skunk,Recon_PGT_102355_Type I_Skunk_SRR8346796,,_
1021,sorted_bam/SRR8349078_sorted.bam,-0.043719338,0.005905296,-0.006330645,0.014995577,SRR8349078,Red_Congolese_PGT_54018,Type I,Skunk,Red_Congolese_PGT_54018_Type I_Skunk_SRR8349078,,_
1157,sorted_bam/SRR8349214_sorted.bam,-0.022927049,-0.006264913,-0.030117091,-0.034529665,SRR8349214,Roberts_Creek_Congo_LMN_PGT_87970,Type I,Skunk,Roberts_Creek_Congo_LMN_PGT_87970_Type I_Skunk_SRR8349214,,_
1079,sorted_bam/SRR8349136_sorted.bam,0.004942124,0.031241051,0.038602969,-0.016464235,SRR8349136,Romulan_Blue_Dream_Ron_Berry_PGT_201679,Type I,Skunk,Romulan_Blue_Dream_Ron_Berry_PGT_201679_Type I_Skunk_SRR8349136,,_
1276,sorted_bam/SRR8349333_sorted.bam,-0.035583732,0.002997291,0.001116695,-0.014224054,SRR8349333,Romulan_x_Grapefruit_PGT_88223,Type I,Skunk,Romulan_x_Grapefruit_PGT_88223_Type I_Skunk_SRR8349333,,_
118,sorted_bam/SRR8346500_sorted.bam,-0.010523355,0.012516077,0.000160265,0.006682727,SRR8346500,Royal_Treat_PGT_104985,Type I,Skunk,Royal_Treat_PGT_104985_Type I_Skunk_SRR8346500,,_
949,sorted_bam/SRR8349006_sorted.bam,-0.014456053,-0.000909012,-0.02551174,-0.021550967,SRR8349006,S6_Sage_PGT_33863,Type I,Skunk,S6_Sage_PGT_33863_Type I_Skunk_SRR8349006,,_
236,sorted_bam/SRR8346618_sorted.bam,-0.005581896,0.040907969,-0.011468409,-0.016064239,SRR8346618,S9.3K3XCD.12_PGT_180590,Type I,Skunk,S9.3K3XCD.12_PGT_180590_Type I_Skunk_SRR8346618,,_
126,sorted_bam/SRR8346508_sorted.bam,-0.009521055,0.026783623,-0.010914176,-0.023208526,SRR8346508,S9.3K3XCD.17_PGT_180591,Type I,Skunk,S9.3K3XCD.17_PGT_180591_Type I_Skunk_SRR8346508,,_
878,sorted_bam/SRR8347260_sorted.bam,-0.011491608,0.046514619,-0.006231009,-0.020289121,SRR8347260,S9.3K3XCD.6_PGT_161683,Type I,Skunk,S9.3K3XCD.6_PGT_161683_Type I_Skunk_SRR8347260,,_
875,sorted_bam/SRR8347257_sorted.bam,0.00697337,0.023975789,-0.031207641,-0.017065482,SRR8347257,S95BXZ_PGT_161684,Type I,Skunk,S95BXZ_PGT_161684_Type I_Skunk_SRR8347257,,_
396,sorted_bam/SRR8346778_sorted.bam,-0.003973437,0.032146306,-0.000822677,0.003724598,SRR8346778,Sage_n_Sour_PGT_104964,Type I,Skunk,Sage_n_Sour_PGT_104964_Type I_Skunk_SRR8346778,,_
49,sorted_bam/SRR8346431_sorted.bam,-0.039004905,0.024714869,-0.000330428,-0.00217102,SRR8346431,San_Diego_HawgsBreath_PGT_161646,Type I,Skunk,San_Diego_HawgsBreath_PGT_161646_Type I_Skunk_SRR8346431,,_
403,sorted_bam/SRR8346785_sorted.bam,-0.041096049,-0.013979506,-0.00249083,0.003455739,SRR8346785,Santa_Cruz_Haze_PGT_108272,Type I,Skunk,Santa_Cruz_Haze_PGT_108272_Type I_Skunk_SRR8346785,,_
423,sorted_bam/SRR8346805_sorted.bam,-0.028100141,0.057045904,-0.018017335,0.034690461,SRR8346805,SB6_PGT_108263,Type I,Skunk,SB6_PGT_108263_Type I_Skunk_SRR8346805,,_
961,sorted_bam/SRR8349018_sorted.bam,-0.003692852,0.0381932,-0.011395999,-0.037278116,SRR8349018,SDBD_831_PGT_193178,Type I,Skunk,SDBD_831_PGT_193178_Type I_Skunk_SRR8349018,,_
37,sorted_bam/SRR8346419_sorted.bam,-0.061134922,0.015883045,-0.015255395,0.036477336,SRR8346419,Sensi_Star_PGT_161703,Type I,Skunk,Sensi_Star_PGT_161703_Type I_Skunk_SRR8346419,,_
178,sorted_bam/SRR8346560_sorted.bam,-0.015139871,-0.006765025,0.006129978,0.004337444,SRR8346560,Sensi_Star_+_Grape_Ape_PGT_126695,Type I,Skunk,Sensi_Star_+_Grape_Ape_PGT_126695_Type I_Skunk_SRR8346560,,_
123,sorted_bam/SRR8346505_sorted.bam,-0.043025616,0.048420681,-0.005420502,0.045062032,SRR8346505,SGT._Pepper_PGT_104982,Type I,Skunk,SGT._Pepper_PGT_104982_Type I_Skunk_SRR8346505,,_
740,sorted_bam/SRR8347122_sorted.bam,-0.019857598,0.027154261,-0.022592345,0.023054131,SRR8347122,Shortbread_purple_spice_PGT_115304,Type I,Skunk,Shortbread_purple_spice_PGT_115304_Type I_Skunk_SRR8347122,,_
1139,sorted_bam/SRR8349196_sorted.bam,-0.009350609,0.041409859,-0.00222783,0.023853485,SRR8349196,Silver_Hawk_PGT_33847,Type I,Skunk,Silver_Hawk_PGT_33847_Type I_Skunk_SRR8349196,,_
168,sorted_bam/SRR8346550_sorted.bam,-0.00699342,0.02727799,-0.02265358,-0.005823057,SRR8346550,Silver_Haze_Orange_Tahoe_PGT_126660,Type I,Skunk,Silver_Haze_Orange_Tahoe_PGT_126660_Type I_Skunk_SRR8346550,,_
1231,sorted_bam/SRR8349288_sorted.bam,-0.0308983,0.067773939,0.009008887,0.031144449,SRR8349288,Silver_Surfer_PGT_20092,Type I,Skunk,Silver_Surfer_PGT_20092_Type I_Skunk_SRR8349288,,_
1344,sorted_bam/SRR8349401_sorted.bam,-0.030937508,0.067853813,0.008950158,0.0310747,SRR8349401,Silver_Surfer_PGT_33825,Type I,Skunk,Silver_Surfer_PGT_33825_Type I_Skunk_SRR8349401,,_
838,sorted_bam/SRR8347220_sorted.bam,-0.02753654,0.002453777,-0.013577661,0.00430639,SRR8347220,Silver_Jelly_SBG_PGT_105044,Type I,Skunk,Silver_Jelly_SBG_PGT_105044_Type I_Skunk_SRR8347220,,_
1330,sorted_bam/SRR8349387_sorted.bam,-0.036302682,-0.020163854,-0.016009147,-0.000893339,SRR8349387,Sirius_Business_PGT_88199,Type I,Skunk,Sirius_Business_PGT_88199_Type I_Skunk_SRR8349387,,_
1329,sorted_bam/SRR8349386_sorted.bam,-0.01589244,0.001950641,0.005472807,-0.001842897,SRR8349386,Sirius_City_Diesel_PGT_88198,Type I,Skunk,Sirius_City_Diesel_PGT_88198_Type I_Skunk_SRR8349386,,_
261,sorted_bam/SRR8346643_sorted.bam,-0.020195654,0.028406188,-0.011678765,0.023758666,SRR8346643,Skunk_1_PGT_147543,Type I,Skunk,Skunk_1_PGT_147543_Type I_Skunk_SRR8346643,,_
